CP ID,Name,Concentration_Amount__c,UOM Master.Short_Name__c,Formulation__c
a1YOF00000029K92AI,Prosulfocarb,80,%,Liquid
a1YOF00000029qP2AQ,Prosulfocarb,80,%,Liquid
a1YOF0000002eiv2AA,Prosulfocarb,80,%,Liquid
a1YOF0000002eRB2AY,Prosulfocarb,80,%,
a1YOF0000002f0f2AA,Prosulfocarb,80,%,Liquid
a1YOF0000002fiD2AQ,Prosulfocarb,80,%,Liquid
a1YOF0000002fIP2AY,Prosulfocarb,80,%,Liquid
a1YOF0000002fLe2AI,Prosulfocarb,80,%,Liquid
a1YOF0000002fn32AA,Prosulfocarb,80,%,Liquid
a1YOF0000002fof2AA,Prosulfocarb,80,%,Liquid
a1YOF0000002fqH2AQ,Prosulfocarb,80,%,Liquid
a1YOF0000002I452AE,Prosulfocarb,80,%,Liquid
a1YOF0000002IaL2AU,Prosulfocarb,80,%,Liquid
a1YOF0000002IiP2AU,Prosulfocarb,80,%,Liquid
a1YOF0000002JBR2A2,Prosulfocarb,80,%,Liquid
a1YOF0000002SJZ2A2,Prosulfocarb,80,%,Liquid
a1YOF0000002TNh2AM,Prosulfocarb,80,%,Liquid
a1YOF0000004Tt32AE,"Monocarbamide dihydrogen sulfate, alkyl amine ethoxylate, 1,2,3-trihydroxypropan",80,%,Liquid
a1YOF000000hOFB2A2,Prosulfocarb,80,%,Liquid
a1YOF000000hOzx2AE,Prosulfocarb,80,%,Liquid
a1YOF000000hujh2AA,Prosulfocarb,80,%,Liquid
a1YOF000000huLV2AY,Prosulfocarb,80,%,Liquid
a1YOF000000huN82AI,Prosulfocarb,80,%,Liquid
a1YOF000000huQL2AY,Prosulfocarb,80,%,Liquid
a1YOF000000huVB2AY,Prosulfocarb,80,%,Liquid
a1YOF000000if5t2AA,Prosulfocarb,80,%,Liquid
a1YOF000000Vt0D2AS,Phosphatidylcholine,80,%,Liquid
a1Y4W000002lTW5UAM,Potassium bicarbonate,82,%,Dry
a1Y4W000002lTTEUA2,Chlorothalonil,82.5,%,Dry
a1Y4W000002lTV2UAM,Chlorothalonil,82.5,%,Dry
a1Y4W000002lp0RUAQ,Refined Petroleum Oil,82.6,%,Liquid
a1Y4W000002w8EQUAY,Paraffin Base Petroleum Oil,83,%,Liquid
a1Y4W000004CvJmUAK,Petroleum Hydrocarbons,83,%,Liquid
a1Y4W000004CxniUAC,Paraffin Base Petroleum Oil,83,%,Liquid
a1Y4W000002lgaKUAQ,Polyalkylene Oxide,85,%,Liquid
a1Y4W000002lgVtUAI,Heptamethyl Trisiloxane,85,%,Liquid
a1Y4W000002lgWuUAI,Rapeseed Oil,85,%,Liquid
a1Y4W000002lgYIUAY,Heptamethyl Trisiloxane,85,%,Liquid
a1Y4W000002lTkzUAE,Chloropicrin,85,%,Liquid
a1Y4W000002lTldUAE,Zoxamide,85,g/L,Liquid
a1Y4W000002lTSZUA2,Potassium bicarbonate,85,%,Dry
a1Y4W000002lU5gUAE,Rapeseed Oil,85,%,Liquid
a1Y4W000004CutfUAC,Methyl esters of canola oil,85,%,Liquid
a1Y4W000004Cw3SUAS,Mineral oil,85,%,Liquid
a1YOF0000001Vkv2AE,Mineral oil,85,%,Liquid
a1Y4W000002lTYGUA2,Chloropicrin,85.5,%,Dry
a1Y4W000002lU3UUAU,Bentazone,87,%,Dry
a1Y4W000002lgYiUAI,Polyoxyethylene C12-c15 Primary Alcohol,89.6,%,Liquid
a1Y4W000002lgasUAA,Polyoxyethylene (8-12 Eo) c9-c11 Primary Alcohol,90,%,Liquid
a1Y4W000002lgelUAA,Sulfur,90,%,Dry
a1Y4W000002lgW2UAI,Alkoxylated Fatty Amine,90,%,Liquid
a1Y4W000002lgX6UAI,Dimethomorph,90,g/L,Liquid
a1Y4W000002lgXEUAY,Polyoxyethylene (8-12 Eo) c9-c11 Primary Alcohol,90,%,Liquid
a1Y4W000002lgYhUAI,Polyoxyethylene,90,%,Liquid
a1Y4W000002lgZHUAY,Polyoxyethylene (8-12 Eo) c9-c11 Primary Alcohol,90,%,Liquid
a1Y4W000002lTiRUAU,Chlorothalonil,90,%,Dry
a1Y4W000002lTRPUA2,Chlorothalonil,90,%,Dry
a1Y4W000002lTWKUA2,Methomyl,90,%,Dry
a1Y4W000003eV3mUAE,alcohol ethoxylate,90,%,Liquid
a1Y4W000004CulvUAC,"1,2,3-Propanetriol, Dimethylbenzenesulfonic acid, sodium salt and alkyl phenol e",90,%,Dry
a1Y4W000004CutkUAC,"1,2,3-Propanetriol, Dimethylbenzenesulfonic acid, sodium salt and alkyl phenol e",90,%,Liquid
a1Y4W000004CvqmUAC,alcohol ethoxylate,90,%,Liquid
a1Y4W000004CxFbUAK,Alkyl Aryl Polyethoxy Ethanol,90,%,Liquid
a1Y4W000004CxnYUAS,alcohol ethoxylate,90,%,Liquid
a1Y4W000004CxydUAC,Alkyl Aryl Polyethoxy Ethanol,90,%,Liquid
a1YOF0000002rhl2AA,polypropylene Glyco,90,%,Liquid
a1YOF0000002rjN2AQ,"Polyoxyethylene sorbitan fatty acid ester, soybean oil ethoxylate, copolymer of",90,%,Liquid
a1YOF0000003cAP2AY,"phosphoric and carboxylic acids, sulphurated amides",90,%,Liquid
a1YOF000000biBl2AI,Alkyl Aryl Polyoxylkane,90,%,Liquid
a1Y4W000002lgYlUAI,Methylated Rapeseed Oil,91,%,Liquid
a1Y4W000004CxFqUAK,Methyl soyate,91,%,Liquid
a1Y4W000004CxngUAC,Piperonyl butoxide,91.3,%,Liquid
a1Y4W000004CxogUAC,Piperonyl butoxide,91.3,%,Liquid
a1Y4W000002ltPIUAY,Methylated Vegetable Oil,91.54,%,Dry
a1Y4W000002lfHrUAI,Non-Ionic Liquid Wetting Agent,92,%,Liquid
a1Y4W000002lfHsUAI,Non-Ionic Liquid Wetting Agent,92,%,Liquid
a1Y4W000002lfHtUAI,Non-Ionic Liquid Wetting Agent,92,%,Liquid
a1Y4W000002lTVhUAM,Sulfur,92,%,Dry
a1Y4W000004CulCUAS,Nonylphenoxy polyethoxyethanol,92,%,Liquid
a1Y4W000004CwJ1UAK,Refined Paraffinic Petroleum Oil,92,%,Liquid
a1Y4W000002lgaoUAA,Esterified Rapeseed Oil,92.5,%,Liquid
a1Y4W000002lgaWUAQ,Esterified Rapeseed Oil,92.5,%,Liquid
a1Y4W000002lgbjUAA,Esterified Rapeseed Oil,92.5,%,Liquid
a1Y4W000002lgcaUAA,trisiloxane organosilicone copolymers,93.4,g/L,Liquid
a1Y4W000002lga5UAA,Paraffinic Oil,95,%,Liquid
a1Y4W000002lga9UAA,Methylated Vegetable Oil,95,%,Liquid
a1Y4W000002lgaIUAQ,Mineral oil,95,%,Liquid
a1Y4W000002lgVUUAY,Mineral oil,95,%,Liquid
a1Y4W000002lgW1UAI,Rapeseed Oil Or Soya Oil,95,%,Liquid
a1Y4W000002lgWlUAI,Mineral oil,95,%,Liquid
a1Y4W000002lTaaUAE,Kaolin,95,%,Dry
a1Y4W000002ltP8UAI,Methylated Vegetable Oil,95,%,Liquid
a1Y4W000002lU6qUAE,Methylated Vegetable Oil,95,%,Liquid
a1YOF000000BBzR2AW,Vegetable Oil Ethoxylates,95,%,Liquid
a1Y4W000002lgV9UAI,Esterified Rapeseed Oil,95.2,%,Liquid
a1Y4W000002lgalUAA,Poly-1-p-menthene,96,%,Liquid
a1Y4W000002lgYkUAI,Poly-1-p-menthene,96,%,Liquid
a1YOF0000004TwH2AU,Methylated seed oil,96,%,Liquid
a1Y4W000002lTaAUAU,Sulfur,97,%,Dry
a1YOF0000000uYT2AY,Methyl esters of canola oil,97,%,Liquid
a1Y4W000002lga7UAA,Methylated Rapeseed Oil,97.5,%,Liquid
a1Y4W000002lgW9UAI,Methylated Rapeseed Oil,97.5,%,Liquid
a1Y4W000002lTgyUAE,Chlorpropham,98,%,Dry
a1Y4W000002lTktUAE,Chlorpropham,98,%,Dry
a1Y4W000002lTTnUAM,Chlorpropham,98,%,Dry
a1Y4W000002lTUhUAM,Sulfur Dust,98,%,Dry
a1Y4W000002lTUiUAM,Sulfur,98,%,Dry
a1Y4W000002lTYIUA2,Chlorpropham,98,%,Dry
a1Y4W000002w8HUUAY,Polyoxyethelene fatty acids,98,%,Liquid
a1Y4W000004CvaeUAC,Ethoxylated Castor Oil,98,%,Liquid
a1YOF000000VfwX2AS,Gluconacetobacter diazotrophicus,98,%,Liquid
a1YOF000000ZbW92AK,Chlorpropham,98,%,Dry
a1YOF000000ZMnF2AW,Chlorpropham,98,%,Dry
a1Y4W000002lTiOUAU,Bacillus amyloliquefaciens strain D747,98.85,%,Liquid
a1Y4W000002lTUcUAM,Bacillus amyloliquefaciens strain D747,98.85,%,Liquid
a1Y4W000002lTjvUAE,Chlorpropham,98.9,%,Dry
a1Y4W000002lga6UAA,Paraffinic Oil,99,%,Liquid
a1Y4W000002lgacUAA,Paraffinic Oil,99,%,Liquid
a1Y4W000002lgbWUAQ,Paraffinic Oil,99,%,Liquid
a1Y4W000002lgdNUAQ,Chlorpropham,99,%,Liquid
a1Y4W000002lgWqUAI,Paraffinic Oil,99,%,Liquid
a1Y4W000002lgZxUAI,Paraffinic Oil,99,%,Liquid
a1Y4W000002lTheUAE,Chloropicrin,99,%,Liquid
a1Y4W000002lThIUAU,Mineral oil,99,g/L,Liquid
a1Y4W000002lTi4UAE,Chlorpropham,99,%,Dry
a1Y4W000002lTTwUAM,Copper sulfate,99,%,Dry
a1Y4W000002lU42UAE,Paraffinic Oil,99,%,Liquid
a1Y4W000003eUEFUA2,Gypsum,99,%,Dry
a1Y4W000004Cx6yUAC,Methylated Vegetable Oil,99,%,Liquid
a1Y4W000004CxFCUA0,Modified vegetable oil,99,%,Liquid
a1Y4W000004CxneUAC,Aliphatic Hydrocarbons,99,%,Liquid
a1Y4W000004CyCtUAK,Chlorpropham,99,%,Dry
a1YOF00000033RB2AY,Paraffin Base Petroleum Oil,99,%,Liquid
a1YOF000000Lzy92AC,Alkylphenyl-hydroxypolyoxyethylene,99,%,Liquid
a1YOF000000WHLt2AO,Anthrobacter globiforms,99,%,Dry
a1Y4W000003eV2yUAE,Bacillus Mix,99.5,%,Liquid
a1YOF000000YJ3R2AW,Actrobacter Globiformis,99.99,%,Liquid
a1YOF000000YJEj2AO,Actrobacter Globiformis,99.99,%,Dry
a1Y4W000002lgafUAA,Propaquizafop,100,g/L,Liquid
a1Y4W000002lgaxUAA,Lambda-cyhalothrin,100,g/L,Liquid
a1Y4W000002lgbAUAQ,Lambda-cyhalothrin,100,g/L,Liquid
a1Y4W000002lgbcUAA,Lambda-cyhalothrin,100,g/L,Liquid
a1Y4W000002lgbiUAA,Polyoxyethylene (5-c10-c15 Primary Alcohol,100,g/L,Liquid
a1Y4W000002lgbmUAA,Alkoxylated Fatty Amine,100,%,Liquid
a1Y4W000002lgc5UAA,Quizalofop-P-ethyl,100,g/L,Liquid
a1Y4W000002lgcFUAQ,Polyoxyethylene/polyoxypropylene Block Copolymer,100,%,Liquid
a1Y4W000002lgcGUAQ,Propaquizafop,100,g/L,Liquid
a1Y4W000002lgcpUAA,Propaquizafop,100,g/L,Liquid
a1Y4W000002lgcTUAQ,Lambda-cyhalothrin,100,g/L,Liquid
a1Y4W000002lgcUUAQ,Lambda-cyhalothrin,100,g/L,Liquid
a1Y4W000002lgVbUAI,Lambda-cyhalothrin,100,g/L,Liquid
a1Y4W000002lgVqUAI,Alkylphenyl Hydroxypolyoxyethylene,100,g/L,Liquid
a1Y4W000002lgVQUAY,Alkoxylated Fatty Amine,100,%,Liquid
a1Y4W000002lgVWUAY,Lambda-cyhalothrin,100,g/L,Liquid
a1Y4W000002lgWiUAI,Lambda-cyhalothrin,100,g/L,Liquid
a1Y4W000002lgWmUAI,Coniothyrium minitans,100,%,Dry
a1Y4W000002lgWTUAY,Lambda-cyhalothrin,100,g/L,Liquid
a1Y4W000002lgXIUAY,Lambda-cyhalothrin,100,g/L,Liquid
a1Y4W000002lgXjUAI,Propaquizafop,100,g/L,Liquid
a1Y4W000002lgXTUAY,Lambda-cyhalothrin,100,g/L,Liquid
a1Y4W000002lgXyUAI,Imazalil,100,g/L,Liquid
a1Y4W000002lgYMUAY,Oxathiapiprolin,100,g/L,Liquid
a1Y4W000002lgZXUAY,modified trisiloxane organosilicone copolymers,100,%,Liquid
a1Y4W000002lgZZUAY,Fludioxonil,100,g/L,Liquid
a1Y4W000002lsOWUAY,Prothioconazole,100,g/L,Liquid
a1Y4W000002lt01UAA,Nonylphenol Ethoxylates,100,%,Liquid
a1Y4W000002lt39UAA,Modified Soya Lecithin,100,%,Liquid
a1Y4W000002lTeHUAU,Novaluron,100,g/L,Liquid
a1Y4W000002lTeQUAU,Cyantraniliprole,100,g/L,Liquid
a1Y4W000002lTetUAE,Chlorantraniliprole,100,g/L,Liquid
a1Y4W000002lThBUAU,Benzovindiflupyr,100,g/L,Liquid
a1Y4W000002lTi6UAE,Deltamethrin,100,g/L,Liquid
a1Y4W000002lTiTUAU,Benzovindiflupyr,100,g/L,Liquid
a1Y4W000002lTiUUAU,Penflufen,100,g/L,Liquid
a1Y4W000002lTkMUAU,Novaluron,100,g/L,Liquid
a1Y4W000002lTkNUAU,Novaluron,100,g/L,Liquid
a1Y4W000002ltPDUAY,Fatty acids,100,%,Liquid
a1Y4W000002ltSjUAI,Broflanilide,100,g/L,Liquid
a1Y4W000002lU4mUAE,Lambda-cyhalothrin,100,g/L,Liquid
a1Y4W000002lU4UUAU,Propaquizafop,100,g/L,Liquid
a1Y4W000002lU51UAE,Lambda-cyhalothrin,100,g/L,Liquid
a1Y4W000002lU56UAE,Lambda-cyhalothrin,100,g/L,Liquid
a1Y4W000002lU57UAE,Lambda-cyhalothrin,100,g/L,Liquid
a1Y4W000002lU59UAE,Lambda-cyhalothrin,100,g/L,Liquid
a1Y4W000002lU5IUAU,Propaquizafop,100,g/L,Liquid
a1Y4W000002lU6cUAE,Lambda-cyhalothrin,100,g/L,Liquid
a1Y4W000002lU6IUAU,Lambda-cyhalothrin,100,g/L,Liquid
a1Y4W000002lU6OUAU,Propaquizafop,100,g/L,Liquid
a1Y4W000002lU72UAE,Lambda-cyhalothrin,100,g/L,Liquid
a1Y4W000002lU79UAE,Oxathiapiprolin,100,g/L,Liquid
a1Y4W000002luAyUAI,"Polyoxyethylene sorbitan fatty acid ester, soybean oil ethoxylate, copolymer of",100,%,Liquid
a1Y4W000002luJRUAY,"1,4-Dimethylnaphthalene",100,%,Liquid
a1Y4W000002w8EVUAY,Polysiloxane polyether copolymer,100,%,Liquid
a1Y4W000002w8HPUAY,Ethylated seed oil,100,%,Liquid
a1Y4W000002w8HZUAY,Isoparaffinic hydrocarbons,100,%,Liquid
a1Y4W000004Cv6PUAS,Non-Ionic Liquid Wetting Agent,100,%,Liquid
a1Y4W000004CvftUAC,Methylated seed oil,100,%,Liquid
a1Y4W000004CvjMUAS,Urea – Ammonium nitrate,100,%,Liquid
a1Y4W000004CwKnUAK,,100,%,Dry
a1Y4W000004CwKxUAK,Modified vegetable oil,100,%,Liquid
a1Y4W000004CwswUAC,"N-(n-butyl)-thiophosphoric triamide (NBPT),",100,%,Liquid
a1Y4W000004Cx73UAC,Modified Soya Lecithin,100,%,Liquid
a1Y4W000004CxF7UAK,Methyl soyate,100,%,Liquid
a1Y4W000004CxFgUAK,Alkylarylpolyoxyethylene glycols,100,%,Liquid
a1Y4W000004CxFHUA0,"Ethoxylated soybean oil,",100,%,Liquid
a1Y4W000004CxFlUAK,,100,%,Liquid
a1Y4W000004CxFWUA0,Methylated seed oil,100,%,Liquid
a1Y4W000004CxOJUA0,Bacillus licheniformis,100,%,Liquid
a1Y4W000004Cz00UAC,Bacillus Mix,100,%,Liquid
a1YOF0000002esb2AA,Garlic,100,%,Liquid
a1YOF0000002I5h2AE,Chitosan hydrochloride,100,%,Liquid
a1YOF0000003c8n2AA,Modified Soya Lecithin,100,%,Liquid
a1YOF0000003qoT2AQ,Methylated seed oil,100,%,Liquid
a1YOF0000004Tuf2AE,Modified vegetable oil,100,%,Liquid
a1YOF000000cBbx2AE,Calcium Silicate,100,%,Dry
a1YOF000000e2hR2AQ,Spearmint oil,100,%,Liquid
a1YOF000000huGf2AI,Lecithins,100,%,Liquid
a1YOF000000i5gj2AA,Bacillus velezensis,100,%,Liquid
a1YOF000000iRUL2A2,Modified vegetable oil,100,%,Liquid
a1YOF000000JqkT2AS,mycorrhizae,100,%,Liquid
a1YOF000000LycH2AS,Surfactant blend,100,%,Liquid
a1YOF000000WxGH2A0,Humic Acids,100,%,Liquid
a1YOF000000YH4r2AG,Amisulbrom,100,g/L,Liquid
a1YOF000000eVDB2A2,Metalaxyl,105,g/L,Liquid
a1Y4W000003eUAmUAM,Penflufen,106,g/L,Liquid
a1Y4W000002w8FnUAI,Gluconacetobacter diazotrophicus,107,CFUnitml,Liquid
a1Y4W000002lgYdUAI,trisiloxane organosilcone copolymers,112,g/L,Liquid
a1Y4W000002lgYeUAI,trisiloxane organosilcone copolymers,112,g/L,Liquid
a1Y4W000002lgYxUAI,trisiloxane organosilcone copolymers,112,g/L,Liquid
a1Y4W000002lThCUAU,Difenoconazole,117,g/L,Liquid
a1Y4W000002lfFwUAI,Lambda-cyhalothrin,120,g/L,Liquid
a1Y4W000002lThFUAU,Clethodim,120,g/L,Liquid
a1Y4W000002lTjJUAU,Cyhalothrin-lambda,120,g/L,Liquid
a1Y4W000002lTkpUAE,Cyhalothrin-lambda,120,g/L,Liquid
a1Y4W000004CygFUAS,Lambda-cyhalothrin,120,g/L,Liquid
a1YOF000000DXHV2A4,Clethodim,120,g/L,Liquid
a1YOF000000OVPF2A4,Clethodim,120,g/L,Liquid
a1Y4W000002lTeuUAE,Cyhalothrin-lambda,122,g/L,Liquid
a1Y4W000002lTeIUAU,Difenoconazole,123,g/L,Liquid
a1Y4W000002lgVuUAI,Fluopyram,125,g/L,Liquid
a1Y4W000002lgVuUAI,Prothioconazole,125,g/L,Liquid
a1Y4W000002lgXtUAI,Fluazifop-p-butyl,125,g/L,Liquid
a1Y4W000002lTeeUAE,Difenoconazole,125,g/L,Liquid
a1Y4W000002lTjUUAU,Difenoconazole,125,g/L,Liquid
a1Y4W000002lTlSUAU,Fluazifop-p-butyl,125,g/L,Liquid
a1Y4W000002lgVjUAI,Growth Stimulants,135,g/L,Liquid
a1Y4W000002lTjTUAU,Cyantraniliprole,135,g/L,Liquid
a1Y4W000002lTl0UAE,Metribuzin,135,g/L,Liquid
a1Y4W000002lThQUAU,Metribuzin,149,g/L,Liquid
a1Y4W000002lgbfUAA,Spirotetramat,150,g/L,Liquid
a1Y4W000002lgcbUAA,Azoxystrobin,150,g/L,Liquid
a1Y4W000002lgcDUAQ,Spirotetramat,150,g/L,Liquid
a1Y4W000002lgcmUAA,Fatty acids,150,g/kg,Liquid
a1Y4W000002lgVnUAI,Fatty acids,150,g/L,Liquid
a1Y4W000002lgXPUAY,Glufosinate-ammonium,150,g/L,Liquid
a1Y4W000002lgZnUAI,Spirotetramat,150,g/L,Liquid
a1Y4W000002lTivUAE,Glufosinate-ammonium,150,g/L,Liquid
a1Y4W000002lTjcUAE,Spirotetramat,150,g/L,Liquid
a1Y4W000002lU3aUAE,Natural Fatty Acids,150,g/L,Liquid
a1YOF000000IXaD2AW,Glufosinate-ammonium,150,g/L,Liquid
a1Y4W000004CyPJUA0,Thiamethoxam,154,g/L,Liquid
a1Y4W000002lTesUAE,Difenoconazole,154.3,g/L,Liquid
a1Y4W000002lTesUAE,Mandipropamid,154.3,g/L,Liquid
a1Y4W000002lgbuUAA,Cyazofamid,160,g/L,Liquid
a1Y4W000002loxxUAA,Cyazofamid,160,g/L,Liquid
a1Y4W000002loy2UAA,Cyazofamid,160,g/L,Liquid
a1Y4W000002loyCUAQ,Cyazofamid,160,g/L,Liquid
a1Y4W000002loyHUAQ,Cyazofamid,160,g/L,Liquid
a1Y4W000002lU5vUAE,Cyazofamid,160,g/L,Liquid
a1Y4W000002lU5oUAE,Dimethomorph,180,g/L,Liquid
a1Y4W000002lgXiUAI,Fatty acids: pelargonic acid,186.7,g/L,Liquid
a1Y4W000002lgZuUAI,Fatty acids: pelargonic acid,186.7,g/L,Liquid
a1Y4W000002lfI2UAI,Cyantraniliprole,200,g/L,Liquid
a1Y4W000002lgbFUAQ,Amisulbrom,200,g/L,Liquid
a1Y4W000002lrfGUAQ,Mefentrifluconazole,200,g/L,Liquid
a1Y4W000002lrfGUAQ,Pyraclostrobin,200,g/L,Liquid
a1Y4W000002lTeeUAE,Azoxystrobin,200,g/L,Liquid
a1Y4W000002lTemUAE,Flupyradifurone,200,g/L,Liquid
a1Y4W000002lTerUAE,Penthiopyrad,200,g/L,Liquid
a1Y4W000002lThtUAE,Chlorantraniliprole,200,g/L,Liquid
a1Y4W000002lTjjUAE,Oxathiapiprolin,200,g/L,Liquid
a1Y4W000002lTlRUAU,Tetraniliprole,200,g/L,Liquid
a1Y4W000002lTlTUAU,Cyantraniliprole,200,g/L,Liquid
a1Y4W000002lU4PUAU,Ametoctradin,200,g/L,Liquid
a1Y4W000002lU4qUAE,Dimethomorph,200,g/L,Liquid
a1Y4W000002lU4qUAE,Fluazinam,200,g/L,Liquid
a1Y4W000002lU5CUAU,Cycloxydim,200,g/L,Liquid
a1Y4W000002lU5EUAU,Amisulbrom,200,g/L,Liquid
a1Y4W000002lU6LUAU,Amisulbrom,200,g/L,Liquid
a1Y4W000004Cxo7UAC,Fluopyram,200,g/L,Liquid
a1Y4W000004Cxo7UAC,Prothioconazole,200,g/L,Liquid
a1Y4W000004CxoMUAS,Fluopyram,200,g/L,Liquid
a1Y4W000004CxoMUAS,Prothioconazole,200,g/L,Liquid
a1YOF0000001x1F2AQ,Oxathiapiprolin,200,g/L,Liquid
a1YOF000000YH4r2AG,Mandipropamid,200,g/L,Liquid
a1YOF000000BLFd2AO,Clothianidin,207,g/L,Liquid
a1Y4W000002lU6sUAE,Alkoxylated Tallow Amine,210,g/kg,Liquid
a1Y4W000002lgXzUAI,Alkoxylated Tallow Amine,215.5,g/L,Liquid
a1Y4W000002lgWvUAI,Cymoxanil,225,g/L,Liquid
a1Y4W000002lgX1UAI,Cymoxanil,225,g/L,Liquid
a1Y4W000002lgZ4UAI,Cymoxanil,225,g/L,Liquid
a1Y4W000002lTlbUAE,Dimethomorph,225,g/L,Liquid
a1Y4W000002lU5lUAE,Dimethomorph,225,g/L,Liquid
a1Y4W000002lU5wUAE,Dimethomorph,225,g/L,Liquid
a1Y4W000002lU74UAE,Dimethomorph,225,g/L,Liquid
a1Y4W000002lU5PUAU,Metribuzin,233,g/L,Liquid
a1Y4W000002lgY9UAI,Alkyl Phenol Ethoxylate,235,g/L,Liquid
a1Y4W000002lgXpUAI,Tallow Amine Ethoxylate,240,g/L,Liquid
a1Y4W000002lseaUAA,Clethodim,240,g/L,Liquid
a1Y4W000002lsWQUAY,Diquat,240,g/L,Liquid
a1Y4W000002lTegUAE,Diquat,240,g/L,Liquid
a1Y4W000002lTgzUAE,Thiamethoxam,240,g/L,Liquid
a1Y4W000002lTh1UAE,Imidacloprid,240,g/L,Liquid
a1Y4W000002lTh4UAE,Carfentrazone,240,g/L,Liquid
a1Y4W000002lThAUAU,Clethodim,240,g/L,Liquid
a1Y4W000002lThDUAU,Diquat,240,g/L,Liquid
a1Y4W000002lThEUAU,Clethodim,240,g/L,Liquid
a1Y4W000002lThjUAE,Sulfoxaflor,240,g/L,Liquid
a1Y4W000002lThZUAU,Clethodim,240,g/L,Liquid
a1Y4W000002lTiCUAU,Diquat,240,g/L,Liquid
a1Y4W000002lTiIUAU,Diquat,240,g/L,Liquid
a1Y4W000002lTiWUAU,Spinosad,240,g/L,Liquid
a1Y4W000002lTizUAE,Carfentrazone,240,g/L,Liquid
a1Y4W000002lTjdUAE,Spirotetramat,240,g/L,Liquid
a1Y4W000002lTjiUAE,Spiromesifen,240,g/L,Liquid
a1Y4W000002lTjsUAE,Penflufen,240,g/L,Liquid
a1Y4W000002lTkaUAE,Clethodim,240,g/L,Liquid
a1Y4W000002lTkmUAE,Clethodim,240,g/L,Liquid
a1Y4W000002lTkwUAE,Diquat,240,g/L,Liquid
a1Y4W000002lTlXUAU,Oxamyl,240,g/L,Liquid
a1Y4W000002lty9UAA,Clethodim,240,g/L,Liquid
a1YOF000000Mttt2AC,Amisulbrom,240,g/L,Liquid
a1Y4W000002lTkuUAE,Chlorpropham,246.5,g/L,Liquid
a1Y4W000002lgaBUAQ,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgadUAA,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgaeUAA,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgaFUAQ,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgagUAA,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgaGUAQ,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgaJUAQ,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lganUAA,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgapUAA,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgbPUAQ,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgbQUAQ,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgbrUAA,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgc7UAA,Metribuzin,250,g/L,Liquid
a1Y4W000002lgc8UAA,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgcKUAQ,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgcnUAA,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgctUAA,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgV4UAI,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgVaUAI,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgVBUAY,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgVHUAY,Difenoconazole,250,g/L,Liquid
a1Y4W000002lgVLUAY,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgVPUAY,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgVYUAY,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgVZUAY,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgW5UAI,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgWNUAY,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgWWUAY,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgXkUAI,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgY2UAI,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgY3UAI,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgYPUAY,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgYQUAY,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgZAUAY,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgZeUAI,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgZGUAY,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lgZQUAY,Mandipropamid,250,g/L,Liquid
a1Y4W000002lgZRUAY,Mandipropamid,250,g/L,Liquid
a1Y4W000002lgZTUAY,Mandipropamid,250,g/L,Liquid
a1Y4W000002lTedUAE,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lTehUAE,Mandipropamid,250,g/L,Liquid
a1Y4W000002lTeIUAU,Thiamethoxam,250,g/L,Liquid
a1Y4W000002lThHUAU,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lTiSUAU,Azoxystrobin,250,g/L,Liquid
a1Y4W000002lTitUAE,Pyraclostrobin,250,g/L,Liquid
a1Y4W000002lTiVUAU,Azoxystrobin,250,g/L,Liquid
